SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
TC20			""	236	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC20_S29_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC20_S29_R2_001.fastq.gz
TC21			""	237	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC21_S30_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC21_S30_R2_001.fastq.gz
TC22			""	238	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC22_S31_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC22_S31_R2_001.fastq.gz
TC23			""	239	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC23_S32_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC23_S32_R2_001.fastq.gz
TC24			""	240	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC24_S33_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC24_S33_R2_001.fastq.gz
TC25			""	241	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC25_S34_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC25_S34_R2_001.fastq.gz
TC26			""	242	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC26_S35_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC26_S35_R2_001.fastq.gz
TC27			""	243	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC27_S36_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC27_S36_R2_001.fastq.gz
TC28			""	244	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC28_S37_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC28_S37_R2_001.fastq.gz
TC29			""	245	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC29_S38_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC29_S38_R2_001.fastq.gz
TC3			""	257	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC3_S12_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC3_S12_R2_001.fastq.gz
TC30			""	247	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC30_S39_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC30_S39_R2_001.fastq.gz
TC31			""	248	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC31_S40_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC31_S40_R2_001.fastq.gz
TC32			""	249	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC32_S41_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC32_S41_R2_001.fastq.gz
TC33			""	250	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC33_S42_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC33_S42_R2_001.fastq.gz
TC34			""	251	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC34_S43_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC34_S43_R2_001.fastq.gz
TC35			""	252	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC35_S44_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC35_S44_R2_001.fastq.gz
TC36			""	253	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC36_S45_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC36_S45_R2_001.fastq.gz
TC37			""	254	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC37_S46_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC37_S46_R2_001.fastq.gz
TC38			""	255	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC38_S47_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC38_S47_R2_001.fastq.gz
TC39			""	256	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC39_S48_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC39_S48_R2_001.fastq.gz
TC4			""	268	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC4_S13_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC4_S13_R2_001.fastq.gz
TC40			""	258	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC40_S49_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC40_S49_R2_001.fastq.gz
TC41			""	259	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC41_S50_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC41_S50_R2_001.fastq.gz
TC42			""	260	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC42_S51_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC42_S51_R2_001.fastq.gz
TC43			""	261	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC43_S52_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC43_S52_R2_001.fastq.gz
TC44			""	262	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC44_S53_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC44_S53_R2_001.fastq.gz
TC45			""	263	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC45_S54_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC45_S54_R2_001.fastq.gz
TC46			""	264	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC46_S55_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC46_S55_R2_001.fastq.gz
TC47			""	265	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC47_S56_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC47_S56_R2_001.fastq.gz
TC48			""	266	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC48_S57_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC48_S57_R2_001.fastq.gz
TC49			""	267	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC49_S58_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/TC49_S58_R2_001.fastq.gz
